index,test_or_train,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows,is_converted_audio,is_audio,is_word_file,is_phonetic_file,is_sentence_file
7803.0,TRAIN,DR2,MJDE0,SX130.WRD,TRAIN/DR2/MJDE0/SX130.WRD,TRAIN\\DR2\\MJDE0\\SX130.WRD,False,False,True,False,False
7804.0,TRAIN,DR2,MJDE0,SX130.PHN,TRAIN/DR2/MJDE0/SX130.PHN,TRAIN\\DR2\\MJDE0\\SX130.PHN,False,False,False,True,False
7805.0,TRAIN,DR2,MJDE0,SI490.WAV,TRAIN/DR2/MJDE0/SI490.WAV,TRAIN\\DR2\\MJDE0\\SI490.WAV,False,True,False,False,False
7806.0,TRAIN,DR2,MJDE0,SX310.WAV,TRAIN/DR2/MJDE0/SX310.WAV,TRAIN\\DR2\\MJDE0\\SX310.WAV,False,True,False,False,False
7807.0,TRAIN,DR2,MJDE0,SX130.WAV.wav,TRAIN/DR2/MJDE0/SX130.WAV.wav,TRAIN\\DR2\\MJDE0\\SX130.WAV.wav,True,True,False,False,False
7808.0,TRAIN,DR2,MJDE0,SI463.WRD,TRAIN/DR2/MJDE0/SI463.WRD,TRAIN\\DR2\\MJDE0\\SI463.WRD,False,False,True,False,False
7809.0,TRAIN,DR2,MJDE0,SX310.WAV.wav,TRAIN/DR2/MJDE0/SX310.WAV.wav,TRAIN\\DR2\\MJDE0\\SX310.WAV.wav,True,True,False,False,False
7810.0,TRAIN,DR2,MJDE0,SI463.PHN,TRAIN/DR2/MJDE0/SI463.PHN,TRAIN\\DR2\\MJDE0\\SI463.PHN,False,False,False,True,False
7811.0,TRAIN,DR2,MJDE0,SI1120.TXT,TRAIN/DR2/MJDE0/SI1120.TXT,TRAIN\\DR2\\MJDE0\\SI1120.TXT,False,False,False,False,True
7812.0,TRAIN,DR2,MJDE0,SI463.WAV.wav,TRAIN/DR2/MJDE0/SI463.WAV.wav,TRAIN\\DR2\\MJDE0\\SI463.WAV.wav,True,True,False,False,False
7813.0,TRAIN,DR2,MJDE0,SI1120.WAV.wav,TRAIN/DR2/MJDE0/SI1120.WAV.wav,TRAIN\\DR2\\MJDE0\\SI1120.WAV.wav,True,True,False,False,False
7814.0,TRAIN,DR2,MJDE0,SI1120.WAV,TRAIN/DR2/MJDE0/SI1120.WAV,TRAIN\\DR2\\MJDE0\\SI1120.WAV,False,True,False,False,False
7815.0,TRAIN,DR2,MJDE0,SX400.WAV.wav,TRAIN/DR2/MJDE0/SX400.WAV.wav,TRAIN\\DR2\\MJDE0\\SX400.WAV.wav,True,True,False,False,False
7816.0,TRAIN,DR2,MJDE0,SX400.TXT,TRAIN/DR2/MJDE0/SX400.TXT,TRAIN\\DR2\\MJDE0\\SX400.TXT,False,False,False,False,True
7817.0,TRAIN,DR2,MJDE0,SX400.WAV,TRAIN/DR2/MJDE0/SX400.WAV,TRAIN\\DR2\\MJDE0\\SX400.WAV,False,True,False,False,False
7818.0,TRAIN,DR2,MJDE0,SX40.WAV.wav,TRAIN/DR2/MJDE0/SX40.WAV.wav,TRAIN\\DR2\\MJDE0\\SX40.WAV.wav,True,True,False,False,False
7819.0,TRAIN,DR2,MJDE0,SA1.TXT,TRAIN/DR2/MJDE0/SA1.TXT,TRAIN\\DR2\\MJDE0\\SA1.TXT,False,False,False,False,True
7820.0,TRAIN,DR2,MJDE0,SA2.WAV,TRAIN/DR2/MJDE0/SA2.WAV,TRAIN\\DR2\\MJDE0\\SA2.WAV,False,True,False,False,False
7821.0,TRAIN,DR2,MJDE0,SX220.WRD,TRAIN/DR2/MJDE0/SX220.WRD,TRAIN\\DR2\\MJDE0\\SX220.WRD,False,False,True,False,False
7822.0,TRAIN,DR2,MJDE0,SX40.PHN,TRAIN/DR2/MJDE0/SX40.PHN,TRAIN\\DR2\\MJDE0\\SX40.PHN,False,False,False,True,False
7823.0,TRAIN,DR2,MJDE0,SA2.TXT,TRAIN/DR2/MJDE0/SA2.TXT,TRAIN\\DR2\\MJDE0\\SA2.TXT,False,False,False,False,True
7824.0,TRAIN,DR2,MJDE0,SA1.WAV,TRAIN/DR2/MJDE0/SA1.WAV,TRAIN\\DR2\\MJDE0\\SA1.WAV,False,True,False,False,False
7825.0,TRAIN,DR2,MJDE0,SX220.PHN,TRAIN/DR2/MJDE0/SX220.PHN,TRAIN\\DR2\\MJDE0\\SX220.PHN,False,False,False,True,False
7826.0,TRAIN,DR2,MJDE0,SX40.WRD,TRAIN/DR2/MJDE0/SX40.WRD,TRAIN\\DR2\\MJDE0\\SX40.WRD,False,False,True,False,False
7827.0,TRAIN,DR2,MJDE0,SX400.PHN,TRAIN/DR2/MJDE0/SX400.PHN,TRAIN\\DR2\\MJDE0\\SX400.PHN,False,False,False,True,False
7828.0,TRAIN,DR2,MJDE0,SX400.WRD,TRAIN/DR2/MJDE0/SX400.WRD,TRAIN\\DR2\\MJDE0\\SX400.WRD,False,False,True,False,False
7829.0,TRAIN,DR2,MJDE0,SA2.PHN,TRAIN/DR2/MJDE0/SA2.PHN,TRAIN\\DR2\\MJDE0\\SA2.PHN,False,False,False,True,False
7830.0,TRAIN,DR2,MJDE0,SX220.TXT,TRAIN/DR2/MJDE0/SX220.TXT,TRAIN\\DR2\\MJDE0\\SX220.TXT,False,False,False,False,True
7831.0,TRAIN,DR2,MJDE0,SX40.TXT,TRAIN/DR2/MJDE0/SX40.TXT,TRAIN\\DR2\\MJDE0\\SX40.TXT,False,False,False,False,True
7832.0,TRAIN,DR2,MJDE0,SA2.WRD,TRAIN/DR2/MJDE0/SA2.WRD,TRAIN\\DR2\\MJDE0\\SA2.WRD,False,False,True,False,False
7833.0,TRAIN,DR2,MJDE0,SA1.WAV.wav,TRAIN/DR2/MJDE0/SA1.WAV.wav,TRAIN\\DR2\\MJDE0\\SA1.WAV.wav,True,True,False,False,False
7834.0,TRAIN,DR2,MJDE0,SA1.PHN,TRAIN/DR2/MJDE0/SA1.PHN,TRAIN\\DR2\\MJDE0\\SA1.PHN,False,False,False,True,False
7835.0,TRAIN,DR2,MJDE0,SX220.WAV,TRAIN/DR2/MJDE0/SX220.WAV,TRAIN\\DR2\\MJDE0\\SX220.WAV,False,True,False,False,False
7836.0,TRAIN,DR2,MJDE0,SX40.WAV,TRAIN/DR2/MJDE0/SX40.WAV,TRAIN\\DR2\\MJDE0\\SX40.WAV,False,True,False,False,False
7837.0,TRAIN,DR2,MJDE0,SI490.WAV.wav,TRAIN/DR2/MJDE0/SI490.WAV.wav,TRAIN\\DR2\\MJDE0\\SI490.WAV.wav,True,True,False,False,False
7838.0,TRAIN,DR2,MJDE0,SA1.WRD,TRAIN/DR2/MJDE0/SA1.WRD,TRAIN\\DR2\\MJDE0\\SA1.WRD,False,False,True,False,False
7839.0,TRAIN,DR2,MJDE0,SX130.WAV,TRAIN/DR2/MJDE0/SX130.WAV,TRAIN\\DR2\\MJDE0\\SX130.WAV,False,True,False,False,False
7840.0,TRAIN,DR2,MJDE0,SX130.TXT,TRAIN/DR2/MJDE0/SX130.TXT,TRAIN\\DR2\\MJDE0\\SX130.TXT,False,False,False,False,True
7841.0,TRAIN,DR2,MJDE0,SX220.WAV.wav,TRAIN/DR2/MJDE0/SX220.WAV.wav,TRAIN\\DR2\\MJDE0\\SX220.WAV.wav,True,True,False,False,False
7842.0,TRAIN,DR2,MJDE0,SI490.WRD,TRAIN/DR2/MJDE0/SI490.WRD,TRAIN\\DR2\\MJDE0\\SI490.WRD,False,False,True,False,False
7843.0,TRAIN,DR2,MJDE0,SX310.WRD,TRAIN/DR2/MJDE0/SX310.WRD,TRAIN\\DR2\\MJDE0\\SX310.WRD,False,False,True,False,False
7844.0,TRAIN,DR2,MJDE0,SX310.PHN,TRAIN/DR2/MJDE0/SX310.PHN,TRAIN\\DR2\\MJDE0\\SX310.PHN,False,False,False,True,False
7845.0,TRAIN,DR2,MJDE0,SI490.PHN,TRAIN/DR2/MJDE0/SI490.PHN,TRAIN\\DR2\\MJDE0\\SI490.PHN,False,False,False,True,False
7846.0,TRAIN,DR2,MJDE0,SI463.WAV,TRAIN/DR2/MJDE0/SI463.WAV,TRAIN\\DR2\\MJDE0\\SI463.WAV,False,True,False,False,False
7847.0,TRAIN,DR2,MJDE0,SA2.WAV.wav,TRAIN/DR2/MJDE0/SA2.WAV.wav,TRAIN\\DR2\\MJDE0\\SA2.WAV.wav,True,True,False,False,False
7848.0,TRAIN,DR2,MJDE0,SI463.TXT,TRAIN/DR2/MJDE0/SI463.TXT,TRAIN\\DR2\\MJDE0\\SI463.TXT,False,False,False,False,True
7849.0,TRAIN,DR2,MJDE0,SI1120.PHN,TRAIN/DR2/MJDE0/SI1120.PHN,TRAIN\\DR2\\MJDE0\\SI1120.PHN,False,False,False,True,False
7850.0,TRAIN,DR2,MJDE0,SI1120.WRD,TRAIN/DR2/MJDE0/SI1120.WRD,TRAIN\\DR2\\MJDE0\\SI1120.WRD,False,False,True,False,False
7851.0,TRAIN,DR2,MRJT0,SI868.WRD,TRAIN/DR2/MRJT0/SI868.WRD,TRAIN\\DR2\\MRJT0\\SI868.WRD,False,False,True,False,False
7852.0,TRAIN,DR2,MRJT0,SI868.PHN,TRAIN/DR2/MRJT0/SI868.PHN,TRAIN\\DR2\\MRJT0\\SI868.PHN,False,False,False,True,False
7853.0,TRAIN,DR2,MRJT0,SI868.WAV.wav,TRAIN/DR2/MRJT0/SI868.WAV.wav,TRAIN\\DR2\\MRJT0\\SI868.WAV.wav,True,True,False,False,False
7854.0,TRAIN,DR2,MRJT0,SI1498.WRD,TRAIN/DR2/MRJT0/SI1498.WRD,TRAIN\\DR2\\MRJT0\\SI1498.WRD,False,False,True,False,False
7855.0,TRAIN,DR2,MRJT0,SI1498.PHN,TRAIN/DR2/MRJT0/SI1498.PHN,TRAIN\\DR2\\MRJT0\\SI1498.PHN,False,False,False,True,False
7856.0,TRAIN,DR2,MRJT0,SX328.WAV,TRAIN/DR2/MRJT0/SX328.WAV,TRAIN\\DR2\\MRJT0\\SX328.WAV,False,True,False,False,False
7857.0,TRAIN,DR2,MRJT0,SX328.TXT,TRAIN/DR2/MRJT0/SX328.TXT,TRAIN\\DR2\\MRJT0\\SX328.TXT,False,False,False,False,True
7858.0,TRAIN,DR2,MRJT0,SI1805.TXT,TRAIN/DR2/MRJT0/SI1805.TXT,TRAIN\\DR2\\MRJT0\\SI1805.TXT,False,False,False,False,True
7859.0,TRAIN,DR2,MRJT0,SX238.WAV,TRAIN/DR2/MRJT0/SX238.WAV,TRAIN\\DR2\\MRJT0\\SX238.WAV,False,True,False,False,False
7860.0,TRAIN,DR2,MRJT0,SX58.WAV.wav,TRAIN/DR2/MRJT0/SX58.WAV.wav,TRAIN\\DR2\\MRJT0\\SX58.WAV.wav,True,True,False,False,False
7861.0,TRAIN,DR2,MRJT0,SX58.WAV,TRAIN/DR2/MRJT0/SX58.WAV,TRAIN\\DR2\\MRJT0\\SX58.WAV,False,True,False,False,False
7862.0,TRAIN,DR2,MRJT0,SI1805.WAV,TRAIN/DR2/MRJT0/SI1805.WAV,TRAIN\\DR2\\MRJT0\\SI1805.WAV,False,True,False,False,False
7863.0,TRAIN,DR2,MRJT0,SX238.TXT,TRAIN/DR2/MRJT0/SX238.TXT,TRAIN\\DR2\\MRJT0\\SX238.TXT,False,False,False,False,True
7864.0,TRAIN,DR2,MRJT0,SX148.WAV.wav,TRAIN/DR2/MRJT0/SX148.WAV.wav,TRAIN\\DR2\\MRJT0\\SX148.WAV.wav,True,True,False,False,False
7865.0,TRAIN,DR2,MRJT0,SX58.TXT,TRAIN/DR2/MRJT0/SX58.TXT,TRAIN\\DR2\\MRJT0\\SX58.TXT,False,False,False,False,True
7866.0,TRAIN,DR2,MRJT0,SX148.WAV,TRAIN/DR2/MRJT0/SX148.WAV,TRAIN\\DR2\\MRJT0\\SX148.WAV,False,True,False,False,False
7867.0,TRAIN,DR2,MRJT0,SX418.PHN,TRAIN/DR2/MRJT0/SX418.PHN,TRAIN\\DR2\\MRJT0\\SX418.PHN,False,False,False,True,False
7868.0,TRAIN,DR2,MRJT0,SX418.WRD,TRAIN/DR2/MRJT0/SX418.WRD,TRAIN\\DR2\\MRJT0\\SX418.WRD,False,False,True,False,False
7869.0,TRAIN,DR2,MRJT0,SA1.TXT,TRAIN/DR2/MRJT0/SA1.TXT,TRAIN\\DR2\\MRJT0\\SA1.TXT,False,False,False,False,True
7870.0,TRAIN,DR2,MRJT0,SA2.WAV,TRAIN/DR2/MRJT0/SA2.WAV,TRAIN\\DR2\\MRJT0\\SA2.WAV,False,True,False,False,False
7871.0,TRAIN,DR2,MRJT0,SX418.WAV.wav,TRAIN/DR2/MRJT0/SX418.WAV.wav,TRAIN\\DR2\\MRJT0\\SX418.WAV.wav,True,True,False,False,False
7872.0,TRAIN,DR2,MRJT0,SX148.TXT,TRAIN/DR2/MRJT0/SX148.TXT,TRAIN\\DR2\\MRJT0\\SX148.TXT,False,False,False,False,True
7873.0,TRAIN,DR2,MRJT0,SA2.TXT,TRAIN/DR2/MRJT0/SA2.TXT,TRAIN\\DR2\\MRJT0\\SA2.TXT,False,False,False,False,True
7874.0,TRAIN,DR2,MRJT0,SA1.WAV,TRAIN/DR2/MRJT0/SA1.WAV,TRAIN\\DR2\\MRJT0\\SA1.WAV,False,True,False,False,False
7875.0,TRAIN,DR2,MRJT0,SX238.WRD,TRAIN/DR2/MRJT0/SX238.WRD,TRAIN\\DR2\\MRJT0\\SX238.WRD,False,False,True,False,False
7876.0,TRAIN,DR2,MRJT0,SX58.PHN,TRAIN/DR2/MRJT0/SX58.PHN,TRAIN\\DR2\\MRJT0\\SX58.PHN,False,False,False,True,False
7877.0,TRAIN,DR2,MRJT0,SX238.PHN,TRAIN/DR2/MRJT0/SX238.PHN,TRAIN\\DR2\\MRJT0\\SX238.PHN,False,False,False,True,False
7878.0,TRAIN,DR2,MRJT0,SX58.WRD,TRAIN/DR2/MRJT0/SX58.WRD,TRAIN\\DR2\\MRJT0\\SX58.WRD,False,False,True,False,False
7879.0,TRAIN,DR2,MRJT0,SI1805.WRD,TRAIN/DR2/MRJT0/SI1805.WRD,TRAIN\\DR2\\MRJT0\\SI1805.WRD,False,False,True,False,False
7880.0,TRAIN,DR2,MRJT0,SI1805.PHN,TRAIN/DR2/MRJT0/SI1805.PHN,TRAIN\\DR2\\MRJT0\\SI1805.PHN,False,False,False,True,False
7881.0,TRAIN,DR2,MRJT0,SA2.PHN,TRAIN/DR2/MRJT0/SA2.PHN,TRAIN\\DR2\\MRJT0\\SA2.PHN,False,False,False,True,False
7882.0,TRAIN,DR2,MRJT0,SX148.WRD,TRAIN/DR2/MRJT0/SX148.WRD,TRAIN\\DR2\\MRJT0\\SX148.WRD,False,False,True,False,False
7883.0,TRAIN,DR2,MRJT0,SX148.PHN,TRAIN/DR2/MRJT0/SX148.PHN,TRAIN\\DR2\\MRJT0\\SX148.PHN,False,False,False,True,False
7884.0,TRAIN,DR2,MRJT0,SX418.WAV,TRAIN/DR2/MRJT0/SX418.WAV,TRAIN\\DR2\\MRJT0\\SX418.WAV,False,True,False,False,False
7885.0,TRAIN,DR2,MRJT0,SA2.WRD,TRAIN/DR2/MRJT0/SA2.WRD,TRAIN\\DR2\\MRJT0\\SA2.WRD,False,False,True,False,False
7886.0,TRAIN,DR2,MRJT0,SX328.WAV.wav,TRAIN/DR2/MRJT0/SX328.WAV.wav,TRAIN\\DR2\\MRJT0\\SX328.WAV.wav,True,True,False,False,False
7887.0,TRAIN,DR2,MRJT0,SA1.WAV.wav,TRAIN/DR2/MRJT0/SA1.WAV.wav,TRAIN\\DR2\\MRJT0\\SA1.WAV.wav,True,True,False,False,False
7888.0,TRAIN,DR2,MRJT0,SA1.PHN,TRAIN/DR2/MRJT0/SA1.PHN,TRAIN\\DR2\\MRJT0\\SA1.PHN,False,False,False,True,False
7889.0,TRAIN,DR2,MRJT0,SX418.TXT,TRAIN/DR2/MRJT0/SX418.TXT,TRAIN\\DR2\\MRJT0\\SX418.TXT,False,False,False,False,True
7890.0,TRAIN,DR2,MRJT0,SA1.WRD,TRAIN/DR2/MRJT0/SA1.WRD,TRAIN\\DR2\\MRJT0\\SA1.WRD,False,False,True,False,False
7891.0,TRAIN,DR2,MRJT0,SI868.WAV,TRAIN/DR2/MRJT0/SI868.WAV,TRAIN\\DR2\\MRJT0\\SI868.WAV,False,True,False,False,False
7892.0,TRAIN,DR2,MRJT0,SI1805.WAV.wav,TRAIN/DR2/MRJT0/SI1805.WAV.wav,TRAIN\\DR2\\MRJT0\\SI1805.WAV.wav,True,True,False,False,False
7893.0,TRAIN,DR2,MRJT0,SI868.TXT,TRAIN/DR2/MRJT0/SI868.TXT,TRAIN\\DR2\\MRJT0\\SI868.TXT,False,False,False,False,True
7894.0,TRAIN,DR2,MRJT0,SI1498.WAV,TRAIN/DR2/MRJT0/SI1498.WAV,TRAIN\\DR2\\MRJT0\\SI1498.WAV,False,True,False,False,False
7895.0,TRAIN,DR2,MRJT0,SA2.WAV.wav,TRAIN/DR2/MRJT0/SA2.WAV.wav,TRAIN\\DR2\\MRJT0\\SA2.WAV.wav,True,True,False,False,False
7896.0,TRAIN,DR2,MRJT0,SX328.PHN,TRAIN/DR2/MRJT0/SX328.PHN,TRAIN\\DR2\\MRJT0\\SX328.PHN,False,False,False,True,False
7897.0,TRAIN,DR2,MRJT0,SX328.WRD,TRAIN/DR2/MRJT0/SX328.WRD,TRAIN\\DR2\\MRJT0\\SX328.WRD,False,False,True,False,False
7898.0,TRAIN,DR2,MRJT0,SI1498.WAV.wav,TRAIN/DR2/MRJT0/SI1498.WAV.wav,TRAIN\\DR2\\MRJT0\\SI1498.WAV.wav,True,True,False,False,False
7899.0,TRAIN,DR2,MRJT0,SI1498.TXT,TRAIN/DR2/MRJT0/SI1498.TXT,TRAIN\\DR2\\MRJT0\\SI1498.TXT,False,False,False,False,True
7900.0,TRAIN,DR2,MRJT0,SX238.WAV.wav,TRAIN/DR2/MRJT0/SX238.WAV.wav,TRAIN\\DR2\\MRJT0\\SX238.WAV.wav,True,True,False,False,False
7901.0,TRAIN,DR2,MJMA0,SI1495.TXT,TRAIN/DR2/MJMA0/SI1495.TXT,TRAIN\\DR2\\MJMA0\\SI1495.TXT,False,False,False,False,True
7902.0,TRAIN,DR2,MJMA0,SX325.WRD,TRAIN/DR2/MJMA0/SX325.WRD,TRAIN\\DR2\\MJMA0\\SX325.WRD,False,False,True,False,False
7903.0,TRAIN,DR2,MJMA0,SX325.PHN,TRAIN/DR2/MJMA0/SX325.PHN,TRAIN\\DR2\\MJMA0\\SX325.PHN,False,False,False,True,False
7904.0,TRAIN,DR2,MJMA0,SI1495.WAV,TRAIN/DR2/MJMA0/SI1495.WAV,TRAIN\\DR2\\MJMA0\\SI1495.WAV,False,True,False,False,False
7905.0,TRAIN,DR2,MJMA0,SI2125.WAV.wav,TRAIN/DR2/MJMA0/SI2125.WAV.wav,TRAIN\\DR2\\MJMA0\\SI2125.WAV.wav,True,True,False,False,False
7906.0,TRAIN,DR2,MJMA0,SX235.WAV.wav,TRAIN/DR2/MJMA0/SX235.WAV.wav,TRAIN\\DR2\\MJMA0\\SX235.WAV.wav,True,True,False,False,False
7907.0,TRAIN,DR2,MJMA0,SI865.TXT,TRAIN/DR2/MJMA0/SI865.TXT,TRAIN\\DR2\\MJMA0\\SI865.TXT,False,False,False,False,True
7908.0,TRAIN,DR2,MJMA0,SI1495.WAV.wav,TRAIN/DR2/MJMA0/SI1495.WAV.wav,TRAIN\\DR2\\MJMA0\\SI1495.WAV.wav,True,True,False,False,False
7909.0,TRAIN,DR2,MJMA0,SI865.WAV,TRAIN/DR2/MJMA0/SI865.WAV,TRAIN\\DR2\\MJMA0\\SI865.WAV,False,True,False,False,False
7910.0,TRAIN,DR2,MJMA0,SX415.TXT,TRAIN/DR2/MJMA0/SX415.TXT,TRAIN\\DR2\\MJMA0\\SX415.TXT,False,False,False,False,True
7911.0,TRAIN,DR2,MJMA0,SX415.WAV,TRAIN/DR2/MJMA0/SX415.WAV,TRAIN\\DR2\\MJMA0\\SX415.WAV,False,True,False,False,False
7912.0,TRAIN,DR2,MJMA0,SX145.PHN,TRAIN/DR2/MJMA0/SX145.PHN,TRAIN\\DR2\\MJMA0\\SX145.PHN,False,False,False,True,False
7913.0,TRAIN,DR2,MJMA0,SX145.WRD,TRAIN/DR2/MJMA0/SX145.WRD,TRAIN\\DR2\\MJMA0\\SX145.WRD,False,False,True,False,False
7914.0,TRAIN,DR2,MJMA0,SI2125.WRD,TRAIN/DR2/MJMA0/SI2125.WRD,TRAIN\\DR2\\MJMA0\\SI2125.WRD,False,False,True,False,False
7915.0,TRAIN,DR2,MJMA0,SA1.TXT,TRAIN/DR2/MJMA0/SA1.TXT,TRAIN\\DR2\\MJMA0\\SA1.TXT,False,False,False,False,True
7916.0,TRAIN,DR2,MJMA0,SA2.WAV,TRAIN/DR2/MJMA0/SA2.WAV,TRAIN\\DR2\\MJMA0\\SA2.WAV,False,True,False,False,False
7917.0,TRAIN,DR2,MJMA0,SI2125.PHN,TRAIN/DR2/MJMA0/SI2125.PHN,TRAIN\\DR2\\MJMA0\\SI2125.PHN,False,False,False,True,False
7918.0,TRAIN,DR2,MJMA0,SX325.WAV.wav,TRAIN/DR2/MJMA0/SX325.WAV.wav,TRAIN\\DR2\\MJMA0\\SX325.WAV.wav,True,True,False,False,False
7919.0,TRAIN,DR2,MJMA0,SX235.PHN,TRAIN/DR2/MJMA0/SX235.PHN,TRAIN\\DR2\\MJMA0\\SX235.PHN,False,False,False,True,False
7920.0,TRAIN,DR2,MJMA0,SX55.WRD,TRAIN/DR2/MJMA0/SX55.WRD,TRAIN\\DR2\\MJMA0\\SX55.WRD,False,False,True,False,False
7921.0,TRAIN,DR2,MJMA0,SA2.TXT,TRAIN/DR2/MJMA0/SA2.TXT,TRAIN\\DR2\\MJMA0\\SA2.TXT,False,False,False,False,True
7922.0,TRAIN,DR2,MJMA0,SA1.WAV,TRAIN/DR2/MJMA0/SA1.WAV,TRAIN\\DR2\\MJMA0\\SA1.WAV,False,True,False,False,False
7923.0,TRAIN,DR2,MJMA0,SX235.WRD,TRAIN/DR2/MJMA0/SX235.WRD,TRAIN\\DR2\\MJMA0\\SX235.WRD,False,False,True,False,False
7924.0,TRAIN,DR2,MJMA0,SX55.PHN,TRAIN/DR2/MJMA0/SX55.PHN,TRAIN\\DR2\\MJMA0\\SX55.PHN,False,False,False,True,False
7925.0,TRAIN,DR2,MJMA0,SX145.WAV.wav,TRAIN/DR2/MJMA0/SX145.WAV.wav,TRAIN\\DR2\\MJMA0\\SX145.WAV.wav,True,True,False,False,False
7926.0,TRAIN,DR2,MJMA0,SX145.TXT,TRAIN/DR2/MJMA0/SX145.TXT,TRAIN\\DR2\\MJMA0\\SX145.TXT,False,False,False,False,True
7927.0,TRAIN,DR2,MJMA0,SX415.WRD,TRAIN/DR2/MJMA0/SX415.WRD,TRAIN\\DR2\\MJMA0\\SX415.WRD,False,False,True,False,False
7928.0,TRAIN,DR2,MJMA0,SX55.WAV.wav,TRAIN/DR2/MJMA0/SX55.WAV.wav,TRAIN\\DR2\\MJMA0\\SX55.WAV.wav,True,True,False,False,False
7929.0,TRAIN,DR2,MJMA0,SX415.PHN,TRAIN/DR2/MJMA0/SX415.PHN,TRAIN\\DR2\\MJMA0\\SX415.PHN,False,False,False,True,False
7930.0,TRAIN,DR2,MJMA0,SX145.WAV,TRAIN/DR2/MJMA0/SX145.WAV,TRAIN\\DR2\\MJMA0\\SX145.WAV,False,True,False,False,False
7931.0,TRAIN,DR2,MJMA0,SI2125.WAV,TRAIN/DR2/MJMA0/SI2125.WAV,TRAIN\\DR2\\MJMA0\\SI2125.WAV,False,True,False,False,False
7932.0,TRAIN,DR2,MJMA0,SA2.PHN,TRAIN/DR2/MJMA0/SA2.PHN,TRAIN\\DR2\\MJMA0\\SA2.PHN,False,False,False,True,False
7933.0,TRAIN,DR2,MJMA0,SX55.TXT,TRAIN/DR2/MJMA0/SX55.TXT,TRAIN\\DR2\\MJMA0\\SX55.TXT,False,False,False,False,True
7934.0,TRAIN,DR2,MJMA0,SX235.TXT,TRAIN/DR2/MJMA0/SX235.TXT,TRAIN\\DR2\\MJMA0\\SX235.TXT,False,False,False,False,True
7935.0,TRAIN,DR2,MJMA0,SA2.WRD,TRAIN/DR2/MJMA0/SA2.WRD,TRAIN\\DR2\\MJMA0\\SA2.WRD,False,False,True,False,False
7936.0,TRAIN,DR2,MJMA0,SI2125.TXT,TRAIN/DR2/MJMA0/SI2125.TXT,TRAIN\\DR2\\MJMA0\\SI2125.TXT,False,False,False,False,True
7937.0,TRAIN,DR2,MJMA0,SX415.WAV.wav,TRAIN/DR2/MJMA0/SX415.WAV.wav,TRAIN\\DR2\\MJMA0\\SX415.WAV.wav,True,True,False,False,False
7938.0,TRAIN,DR2,MJMA0,SA1.WAV.wav,TRAIN/DR2/MJMA0/SA1.WAV.wav,TRAIN\\DR2\\MJMA0\\SA1.WAV.wav,True,True,False,False,False
7939.0,TRAIN,DR2,MJMA0,SA1.PHN,TRAIN/DR2/MJMA0/SA1.PHN,TRAIN\\DR2\\MJMA0\\SA1.PHN,False,False,False,True,False
7940.0,TRAIN,DR2,MJMA0,SX55.WAV,TRAIN/DR2/MJMA0/SX55.WAV,TRAIN\\DR2\\MJMA0\\SX55.WAV,False,True,False,False,False
7941.0,TRAIN,DR2,MJMA0,SX235.WAV,TRAIN/DR2/MJMA0/SX235.WAV,TRAIN\\DR2\\MJMA0\\SX235.WAV,False,True,False,False,False
7942.0,TRAIN,DR2,MJMA0,SA1.WRD,TRAIN/DR2/MJMA0/SA1.WRD,TRAIN\\DR2\\MJMA0\\SA1.WRD,False,False,True,False,False
7943.0,TRAIN,DR2,MJMA0,SX325.TXT,TRAIN/DR2/MJMA0/SX325.TXT,TRAIN\\DR2\\MJMA0\\SX325.TXT,False,False,False,False,True
7944.0,TRAIN,DR2,MJMA0,SX325.WAV,TRAIN/DR2/MJMA0/SX325.WAV,TRAIN\\DR2\\MJMA0\\SX325.WAV,False,True,False,False,False
7945.0,TRAIN,DR2,MJMA0,SI865.WAV.wav,TRAIN/DR2/MJMA0/SI865.WAV.wav,TRAIN\\DR2\\MJMA0\\SI865.WAV.wav,True,True,False,False,False
7946.0,TRAIN,DR2,MJMA0,SI1495.PHN,TRAIN/DR2/MJMA0/SI1495.PHN,TRAIN\\DR2\\MJMA0\\SI1495.PHN,False,False,False,True,False
7947.0,TRAIN,DR2,MJMA0,SI1495.WRD,TRAIN/DR2/MJMA0/SI1495.WRD,TRAIN\\DR2\\MJMA0\\SI1495.WRD,False,False,True,False,False
7948.0,TRAIN,DR2,MJMA0,SA2.WAV.wav,TRAIN/DR2/MJMA0/SA2.WAV.wav,TRAIN\\DR2\\MJMA0\\SA2.WAV.wav,True,True,False,False,False
7949.0,TRAIN,DR2,MJMA0,SI865.PHN,TRAIN/DR2/MJMA0/SI865.PHN,TRAIN\\DR2\\MJMA0\\SI865.PHN,False,False,False,True,False
7950.0,TRAIN,DR2,MJMA0,SI865.WRD,TRAIN/DR2/MJMA0/SI865.WRD,TRAIN\\DR2\\MJMA0\\SI865.WRD,False,False,True,False,False
7951.0,TRAIN,DR2,MRLR0,SX26.PHN,TRAIN/DR2/MRLR0/SX26.PHN,TRAIN\\DR2\\MRLR0\\SX26.PHN,False,False,False,True,False
7952.0,TRAIN,DR2,MRLR0,SX116.WAV.wav,TRAIN/DR2/MRLR0/SX116.WAV.wav,TRAIN\\DR2\\MRLR0\\SX116.WAV.wav,True,True,False,False,False
